Crop_Type,SOC,N_Content,P_Content,K_Content,pH,Fertilizer_Type,Fertilizer_Amount,Temperature,Rainfall,Humidity,Carbon_Footprint
Soybeans,0.63,172.8,29.5,150.0,7.58,Organic,29.5,23.7,612.4,75.7,551.5
Vegetables,1.09,200.0,10.9,110.8,5.33,Ammonium Nitrate,143.1,26.7,2000.0,74.5,1195.0
Vegetables,1.77,28.0,136.0,200.0,6.245858905,None,0.0,23.06204373,114.7399101,92.39544055,493.2
Soybeans,0.5,106.3,12.7,150.0,7.87,Organic,17.8,28.4,720.5,59.4,499.9
Vegetables,0.5,120.6,21.3,150.0,7.88,Organic,167.5,26.4,576.5,58.8,720.5
Vegetables,0.5,132.6,8.1,150.0,7.66,None,0.0,26.4,625.5,48.6,595.1
Vegetables,2.18,56.0,50.0,52.0,6.770384816,Urea,309.1,33.08706051,88.1300769,92.25197542,1201.8
Soybeans,2.59,35.0,57.0,25.0,8.340398059,Urea,41.9,27.0956288,71.12710390000002,42.26206161,188.7
Corn,0.5,200.0,29.5,150.0,6.44,Urea,297.2,28.1,591.0,71.5,1477.4
Soybeans,0.5,130.8,22.2,150.0,6.35,None,0.0,23.1,738.2,58.8,444.7
Vegetables,0.53,200.0,30.7,150.0,6.89,Urea,153.0,24.9,592.3,59.6,1045.5
Corn,0.5,200.0,31.3,150.0,7.01,Urea,201.6,23.3,704.3,61.6,1200.5
Wheat,0.52,113.5,12.6,150.0,8.5,Ammonium Nitrate,119.7,27.5,650.5,41.0,940.1
Rice,0.5,111.6,14.5,150.0,8.29,Urea,350.0,24.5,639.4,54.2,1964.1
Corn,0.6,200.0,20.6,150.0,6.55,Urea,417.0,22.1,612.0,58.1,1617.9
Rice,0.56,109.5,15.2,150.0,6.58,NPK_15-15-15,163.6,23.7,628.6,62.5,1412.9
Rice,0.5,126.5,26.0,150.0,8.14,Urea,176.5,27.7,513.8,44.6,1538.6
Vegetables,0.5,200.0,25.1,150.0,6.44,NPK_15-15-15,272.0,24.3,743.2,53.8,1092.9
Vegetables,0.62,200.0,14.6,150.0,7.38,Ammonium Nitrate,108.3,23.6,663.6,67.3,979.8
Rice,0.5,151.4,10.0,150.0,6.51,NPK_15-15-15,425.6,23.2,611.7,67.7,1788.4
Wheat,0.54,133.4,12.2,150.0,7.35,Urea,282.0,31.8,615.8,45.1,1259.5
Wheat,0.55,131.2,11.7,150.0,6.74,Ammonium Nitrate,206.2,25.6,710.2,66.6,1239.0
Soybeans,3.33,58.0,73.0,16.0,6.874142175,NPK_15-15-15,5.9,33.36984395,64.89517488,65.67718163,7.5
Vegetables,0.52,200.0,25.9,150.0,7.32,NPK_15-15-15,318.0,27.9,558.4,60.1,1165.5
Soybeans,0.5,185.0,36.1,150.0,7.07,Organic,1.7,25.8,473.0,57.3,441.2
Corn,0.5,158.9,14.2,150.0,8.06,Ammonium Nitrate,449.5,27.3,628.1,56.6,2073.6
Soybeans,0.5,150.0,31.6,150.0,7.37,Organic,94.7,25.8,518.4,56.8,495.8
Rice,0.5,76.9,22.8,150.0,7.78,None,0.0,26.5,697.2,58.4,1161.7
Corn,0.5,160.0,39.4,147.8,7.31,Urea,211.4,25.8,563.7,55.8,1149.8
Rice,0.5,194.3,16.0,150.0,6.78,Urea,391.3,23.6,741.8,76.4,2084.8
Soybeans,0.5,200.0,21.5,150.0,7.27,NPK_15-15-15,71.4,25.8,459.7,61.7,601.2
Corn,0.5,154.0,12.7,150.0,8.03,Ammonium Nitrate,299.9,28.6,559.3,43.4,1561.7
Corn,0.65,196.5,17.4,150.0,6.95,NPK_15-15-15,227.4,23.4,913.2,65.6,1068.5
Rice,1.52,200.0,16.4,107.0,5.81,Organic,175.7,25.6,2000.0,78.5,1222.7
Corn,0.5,123.2,10.1,150.0,7.82,Urea,349.9,26.5,715.3,56.2,1590.2
Wheat,0.5,91.1,10.3,150.0,7.99,Urea,114.7,28.6,511.5,52.1,914.7
Corn,0.5,105.8,10.5,150.0,7.97,Urea,362.5,29.3,511.3,48.6,1526.0
Rice,0.63,138.4,14.4,150.0,6.62,Ammonium Nitrate,443.9,24.2,792.2,67.1,2485.3
Corn,0.5,105.3,11.6,150.0,8.01,NPK_15-15-15,340.0,26.4,676.2,56.3,1235.5
Corn,0.5,87.8,15.5,150.0,8.09,NPK_15-15-15,382.7,29.2,862.4,51.4,1322.4
Corn,0.58,200.0,37.3,150.0,7.23,Urea,305.3,25.3,706.8,53.9,1425.5
Corn,0.53,200.0,28.9,150.0,7.12,NPK_15-15-15,396.9,24.5,636.9,56.3,1293.0
Wheat,0.55,186.6,23.9,150.0,6.54,Urea,289.3,23.8,694.1,69.7,1353.9
Vegetables,0.52,200.0,31.3,150.0,7.32,Ammonium Nitrate,101.0,26.8,541.7,52.4,1013.5
Vegetables,0.5,120.9,15.9,150.0,7.84,Ammonium Nitrate,245.9,26.9,379.0,52.7,1334.1
Wheat,0.85,200.0,12.5,150.0,7.3,NPK_15-15-15,112.5,26.0,1255.6,76.6,879.0
Vegetables,0.5,200.0,30.4,150.0,7.09,Organic,346.0,23.8,596.8,53.5,816.7
Vegetables,0.5,170.3,16.7,150.0,8.04,Urea,268.7,26.1,584.6,52.6,1269.2
Vegetables,0.5,200.0,30.4,150.0,7.35,NPK_15-15-15,234.4,25.0,672.3,60.4,1045.3
Vegetables,2.51,100.0,74.0,52.0,5.837258235,NPK_15-15-15,203.4,25.43480512,96.47800391,81.53977797,659.3
Vegetables,0.5,105.1,17.1,150.0,7.89,NPK_15-15-15,195.3,30.9,686.0,46.0,960.8
Rice,0.5,152.0,29.5,150.0,8.45,Urea,160.4,30.9,681.3,56.5,1568.1
Soybeans,0.5,200.0,34.6,150.0,7.3,None,0.0,26.5,628.0,59.0,509.4
Rice,0.5,125.4,22.3,150.0,8.19,Urea,152.1,28.3,653.2,54.8,1549.1
Soybeans,0.5,200.0,30.1,150.0,7.01,None,0.0,24.6,689.2,59.9,485.6
Vegetables,0.5,190.0,36.1,150.0,6.94,NPK_15-15-15,247.9,24.5,608.2,56.5,1069.5
Rice,0.5,112.4,21.3,150.0,8.02,NPK_15-15-15,196.8,27.1,534.8,44.7,1406.1
Wheat,0.5,111.2,20.0,150.0,8.43,Urea,261.2,27.4,638.2,42.7,1168.4
Vegetables,2.2,27.0,64.0,15.0,5.514927264,NPK_15-15-15,222.1,20.16080524,138.2362122,24.84207559,509.0
Vegetables,1.46,200.0,6.6,150.0,5.05,NPK_15-15-15,222.1,28.5,2000.0,71.8,1045.6
Corn,0.5,132.2,26.2,150.0,7.87,Organic,430.3,25.6,515.0,47.8,885.4
Corn,0.52,200.0,30.1,150.0,7.08,Urea,333.1,26.3,561.6,59.0,1507.6
Vegetables,2.01,106.0,14.0,45.0,6.417011754,NPK_15-15-15,339.7,24.47018505,57.26773002,84.16390229,935.3
Corn,0.5,98.1,18.1,150.0,8.49,None,0.0,25.0,682.7,51.0,718.4
Corn,0.5,200.0,26.5,150.0,6.45,Urea,403.7,26.9,667.2,53.0,1657.3
Corn,0.7,200.0,29.7,150.0,7.52,Urea,308.5,23.7,1080.2,79.8,1512.9
Wheat,0.5,150.6,17.7,150.0,7.87,Organic,196.3,23.3,637.4,49.3,667.1
Vegetables,0.55,122.9,28.2,150.0,6.58,None,0.0,24.2,800.0,70.9,670.6
Corn,0.5,168.5,12.4,150.0,7.89,Organic,253.6,24.0,679.7,49.6,809.0
Vegetables,0.53,200.0,17.2,150.0,6.81,NPK_15-15-15,219.0,24.5,1053.2,79.4,1064.6
Vegetables,0.5,200.0,30.4,150.0,7.37,NPK_15-15-15,255.7,25.1,531.4,44.5,1041.4
Wheat,0.5,154.3,23.8,150.0,7.77,Urea,157.5,25.4,481.7,56.4,998.9
Vegetables,0.5,200.0,30.4,150.0,6.41,Ammonium Nitrate,112.0,27.7,552.4,56.9,1033.4
Wheat,0.5,149.7,21.5,150.0,7.16,Urea,251.4,26.8,505.7,46.5,1182.5
Vegetables,1.51,200.0,14.9,132.5,5.7,Ammonium Nitrate,124.1,27.7,2000.0,70.1,1029.9
Vegetables,0.5,200.0,27.7,150.0,7.12,Organic,215.7,23.8,457.7,68.2,780.5
Rice,0.5,129.0,11.2,150.0,8.21,Ammonium Nitrate,235.0,31.2,679.0,56.8,1880.9
Vegetables,0.5,158.5,15.4,150.0,7.72,NPK_15-15-15,268.9,23.1,704.2,45.4,1021.5
Soybeans,0.72,191.4,27.5,150.0,7.5,NPK_15-15-15,23.4,22.9,794.8,59.0,500.0
Vegetables,0.5,170.0,28.0,150.0,7.01,Organic,161.2,25.5,373.7,59.4,728.1
Vegetables,0.5,150.0,37.0,150.0,6.74,NPK_15-15-15,151.8,27.0,481.0,68.5,921.4
Soybeans,0.54,190.9,18.4,150.0,7.7,None,0.0,28.2,853.3,65.2,526.1
Corn,0.65,174.3,24.0,150.0,7.47,Urea,355.8,27.0,851.4,59.3,1545.5
Vegetables,0.5,165.0,20.6,150.0,7.18,Organic,165.2,22.4,533.5,63.9,715.1
Rice,0.5,104.1,26.6,150.0,8.5,Ammonium Nitrate,293.0,30.6,541.0,45.9,1969.2
Vegetables,0.59,163.1,17.9,150.0,6.49,Urea,174.7,24.8,542.4,64.1,1054.5
Corn,0.5,185.0,30.1,150.0,7.25,Urea,286.7,25.7,432.3,54.7,1351.7
Corn,0.5,122.7,19.4,150.0,8.17,Urea,388.2,27.3,575.9,47.5,1610.0
Rice,0.64,188.2,18.8,150.0,6.68,Urea,325.0,23.0,738.4,57.9,1923.7
Rice,0.6,200.0,18.0,150.0,7.15,Ammonium Nitrate,309.8,23.0,943.2,76.8,2135.5
Vegetables,0.5,195.0,31.3,150.0,7.25,NPK_15-15-15,294.2,24.0,507.2,64.3,1134.5
Vegetables,0.5,165.0,20.0,150.0,7.19,NPK_15-15-15,144.7,26.7,614.5,51.4,822.3
Corn,0.59,200.0,30.1,150.0,7.19,Ammonium Nitrate,346.4,26.4,633.0,66.8,1761.4
Vegetables,0.52,200.0,30.1,150.0,7.12,NPK_15-15-15,283.6,22.9,625.2,59.0,1081.7
Corn,0.7,197.3,20.1,150.0,6.86,NPK_15-15-15,234.9,23.1,876.7,66.6,1067.3
Corn,0.5,175.1,21.6,150.0,6.24,NPK_15-15-15,377.6,24.2,754.5,73.0,1363.5
Vegetables,0.5,180.0,20.6,150.0,7.26,NPK_15-15-15,207.5,24.1,569.2,52.1,990.1
Soybeans,0.5,110.0,41.0,150.0,6.71,None,0.0,28.2,494.5,61.8,414.9
Corn,0.5,130.9,17.5,150.0,8.13,Ammonium Nitrate,272.2,27.5,755.6,48.0,1483.5
Vegetables,0.5,200.0,34.3,150.0,7.52,Ammonium Nitrate,278.3,23.7,669.8,56.6,1532.3
Vegetables,0.5,200.0,27.4,150.0,7.21,NPK_15-15-15,141.7,28.6,682.1,47.9,898.6
Soybeans,0.5,190.0,22.1,150.0,7.15,Organic,79.8,27.9,574.5,57.7,539.2
Corn,0.5,107.1,13.2,150.0,7.59,NPK_15-15-15,441.5,27.1,576.1,51.3,1340.6
Soybeans,0.5,200.0,27.4,150.0,6.45,None,0.0,25.7,550.3,51.5,498.1
Vegetables,2.98,23.0,142.0,197.0,6.000573725,NPK_15-15-15,213.9,39.06555518,69.30772897,82.03812973,662.7
Vegetables,0.5,200.0,20.0,150.0,6.85,NPK_15-15-15,188.2,27.5,646.1,71.6,1017.1
Vegetables,0.53,160.2,12.7,150.0,8.4,None,0.0,28.7,540.5,49.5,696.1
Soybeans,0.5,195.0,34.9,150.0,7.05,NPK_15-15-15,28.7,26.1,586.3,59.2,568.0
Corn,0.5,174.0,25.0,123.0,7.99,Urea,206.6,27.5,533.8,46.2,1174.7
Soybeans,0.5,200.0,37.9,150.0,6.44,Urea,68.2,25.0,475.1,51.5,591.2
Soybeans,0.56,200.0,24.7,150.0,7.17,None,0.0,22.9,753.1,54.8,453.8
Soybeans,0.58,200.0,25.9,150.0,7.23,None,0.0,26.2,592.5,58.6,471.8
Vegetables,0.5,195.0,36.1,150.0,7.25,NPK_15-15-15,293.6,26.0,535.7,48.5,1143.9
Vegetables,0.5,185.0,41.8,150.0,7.09,NPK_15-15-15,309.8,24.4,587.5,44.5,1131.8
Vegetables,0.5,200.0,30.4,150.0,7.12,Urea,164.8,26.1,575.4,53.9,1021.2
Wheat,0.51,169.5,23.8,150.0,7.8,Urea,217.5,28.0,601.6,54.6,1110.5
Soybeans,0.66,122.6,14.2,150.0,7.62,Organic,95.9,25.1,923.3,63.3,488.5
Soybeans,0.5,185.0,30.4,150.0,7.29,Organic,2.7,24.9,612.8,42.2,448.4
Corn,0.5,119.8,14.7,150.0,8.3,Ammonium Nitrate,272.6,27.4,595.1,45.4,1522.1
Vegetables,1.16,200.0,10.6,112.6,4.85,NPK_15-15-15,325.3,28.0,2000.0,85.7,1298.3
Vegetables,0.5,152.3,13.6,150.0,7.74,Organic,276.4,25.2,609.5,50.5,794.4
Vegetables,0.7,165.3,7.5,150.0,6.27,NPK_15-15-15,348.8,25.4,810.5,65.7,1200.0
Corn,0.5,180.0,21.5,150.0,7.31,Urea,318.4,26.2,543.3,48.8,1417.4
Corn,0.5,139.4,16.3,150.0,7.73,Ammonium Nitrate,338.0,28.6,588.8,62.4,1767.3
Corn,0.5,185.0,21.2,150.0,7.01,Ammonium Nitrate,383.8,26.4,485.6,58.9,1833.0
Vegetables,0.5,200.0,24.2,150.0,7.18,Urea,290.0,25.7,548.1,62.4,1380.1
Wheat,0.5,102.5,19.6,150.0,7.54,NPK_15-15-15,242.5,27.3,490.7,53.9,977.1
Corn,0.5,200.0,30.4,150.0,6.89,Urea,432.3,22.3,520.6,64.8,1733.5
Corn,0.5,170.0,36.1,150.0,7.27,NPK_15-15-15,434.1,25.0,450.0,59.8,1317.9
Vegetables,1.15,200.0,7.6,150.0,4.77,Organic,192.2,25.9,2000.0,75.7,852.6
Corn,0.5,132.0,20.3,150.0,7.78,None,0.0,29.2,612.7,52.8,709.6
Soybeans,0.66,184.5,18.3,150.0,6.45,Organic,75.0,26.1,664.8,81.1,558.5
Vegetables,0.63,200.0,28.8,150.0,7.91,NPK_15-15-15,335.2,22.6,1093.1,77.6,1288.0
Corn,0.5,181.0,22.0,150.0,7.96,Ammonium Nitrate,326.5,25.6,661.6,62.1,1711.9
Vegetables,0.9,200.0,8.8,126.8,5.38,NPK_15-15-15,201.4,29.1,2000.0,88.6,1171.8
Vegetables,0.53,200.0,30.4,150.0,7.41,NPK_15-15-15,156.5,24.7,697.1,61.1,936.7
Rice,0.5,105.7,18.0,150.0,8.43,NPK_15-15-15,425.7,29.7,576.1,52.1,1813.2
Wheat,0.5,126.7,17.2,150.0,8.18,Urea,253.7,25.3,682.3,45.8,1195.0
Vegetables,0.5,200.0,31.6,150.0,7.41,NPK_15-15-15,185.1,27.4,449.5,57.8,1029.8
Rice,0.5,127.0,12.6,150.0,7.89,Ammonium Nitrate,244.6,28.2,595.3,48.4,1896.1
Corn,0.5,161.4,14.2,150.0,7.73,Urea,233.0,28.5,633.5,51.6,1284.6
Soybeans,0.5,175.0,33.1,150.0,7.28,Organic,40.6,26.6,719.9,43.5,437.6
Rice,0.5,185.3,22.6,150.0,7.31,Ammonium Nitrate,443.5,24.8,835.8,58.1,2438.0
Corn,0.5,79.6,15.6,150.0,8.49,Ammonium Nitrate,253.3,25.1,615.3,58.9,1461.7
Rice,0.5,200.0,15.4,150.0,6.2,Ammonium Nitrate,155.2,22.9,862.2,68.3,1680.4
Vegetables,1.32,200.0,12.4,140.2,5.76,Organic,278.1,27.9,2000.0,88.2,875.5
Soybeans,0.54,185.7,27.3,150.0,7.7,Urea,19.5,24.7,786.4,60.4,551.5
Corn,0.5,128.9,10.0,150.0,7.85,Urea,299.0,27.7,621.2,54.1,1397.3
Vegetables,0.5,200.0,28.9,150.0,7.37,NPK_15-15-15,347.5,24.8,656.2,56.8,1223.3
Vegetables,0.5,171.5,10.3,150.0,5.82,Ammonium Nitrate,153.8,28.1,678.9,65.8,1186.6
Wheat,0.5,120.1,21.9,150.0,7.75,Ammonium Nitrate,216.3,24.8,578.2,60.8,1225.1
Soybeans,0.5,130.6,6.4,150.0,6.41,None,0.0,25.2,639.1,70.5,482.9
Vegetables,0.52,200.0,31.3,150.0,7.01,Organic,309.8,25.4,589.6,56.1,802.6
Rice,0.5,128.7,20.5,150.0,7.74,NPK_15-15-15,249.6,25.2,501.0,48.6,1518.2
Vegetables,0.5,195.0,25.1,150.0,6.81,NPK_15-15-15,185.5,24.1,518.4,61.8,941.0
Vegetables,0.86,200.0,5.0,150.0,5.31,Ammonium Nitrate,284.8,25.2,2000.0,82.9,1615.5
Soybeans,0.67,165.2,18.1,150.0,7.56,Organic,84.2,26.8,882.1,65.5,517.4
Corn,0.5,200.0,36.1,150.0,7.01,Organic,184.6,24.6,671.1,55.9,797.2
Rice,0.84,175.0,24.6,150.0,7.93,Urea,317.4,23.4,886.4,77.1,1881.3
Vegetables,0.5,200.0,5.0,150.0,7.37,NPK_15-15-15,199.0,23.8,500.4,57.0,964.9
Rice,1.2,200.0,6.1,104.2,4.65,Urea,354.6,28.1,2000.0,78.0,2104.9
Vegetables,0.5,200.0,36.1,150.0,6.45,Urea,102.2,24.9,635.9,61.8,914.9
Vegetables,0.5,185.0,36.1,150.0,7.03,Organic,166.0,26.0,669.6,59.4,783.2
Soybeans,0.5,150.6,10.1,150.0,7.9,Urea,81.4,29.7,549.3,50.6,686.6
Rice,0.52,194.7,18.2,150.0,7.56,Ammonium Nitrate,245.0,22.5,744.6,63.8,1888.7
Wheat,0.5,100.0,15.1,150.0,8.39,NPK_15-15-15,163.6,28.0,647.1,37.3,898.3
Soybeans,0.5,146.4,20.1,150.0,8.02,Organic,49.6,25.4,412.1,50.5,541.3
Soybeans,0.74,200.0,9.8,150.0,7.42,Organic,11.2,23.4,1282.2,72.4,548.9
Vegetables,0.5,180.0,31.3,150.0,7.42,NPK_15-15-15,177.7,25.9,616.9,45.5,938.7
Wheat,0.5,137.0,18.3,150.0,7.9,Ammonium Nitrate,128.7,28.0,536.2,42.6,943.5
Vegetables,0.5,141.4,22.0,150.0,8.5,NPK_15-15-15,166.3,25.5,507.3,48.1,901.8
Soybeans,0.51,200.0,26.2,150.0,7.12,NPK_15-15-15,38.5,24.2,693.6,53.5,539.8
Vegetables,0.5,175.0,24.2,150.0,7.01,Organic,159.0,25.5,677.2,54.1,731.4
Corn,0.57,114.1,19.0,150.0,7.34,Ammonium Nitrate,372.8,27.3,641.6,51.1,1747.1
Vegetables,0.5,200.0,13.2,150.0,6.71,NPK_15-15-15,349.8,24.3,529.2,60.8,1193.0
Corn,0.5,156.3,22.7,150.0,7.55,Ammonium Nitrate,361.4,23.9,431.3,52.4,1745.7
Rice,0.52,172.1,17.5,150.0,7.22,NPK_15-15-15,153.2,25.0,1067.6,59.9,1444.2
Corn,0.5,108.2,9.0,150.0,8.2,Urea,417.5,29.5,537.1,46.2,1658.6
Corn,0.5,162.1,7.7,150.0,7.78,Urea,263.5,26.9,620.7,50.4,1371.1
Rice,0.5,156.0,15.3,150.0,8.5,NPK_15-15-15,320.1,27.8,656.8,44.5,1666.3
Wheat,0.5,124.3,13.0,150.0,8.43,Urea,190.2,28.0,607.4,53.1,1045.7
Vegetables,0.58,123.6,6.4,150.0,6.56,Ammonium Nitrate,287.1,21.2,734.6,55.3,1424.9
Vegetables,0.5,165.0,20.3,150.0,7.08,Organic,305.2,25.5,409.2,57.0,803.9
Vegetables,1.09,200.0,9.6,119.2,5.83,Organic,106.3,30.2,2000.0,84.3,855.7
Vegetables,1.24,200.0,10.9,116.1,5.07,Organic,126.5,25.3,2000.0,83.6,805.2
Corn,0.5,200.0,22.1,150.0,7.49,Urea,301.2,25.1,618.4,58.3,1385.1
Soybeans,2.06,40.0,79.0,17.0,6.403683619,Urea,40.5,21.12695586,38.71834464,63.18738532,219.2
Vegetables,0.5,195.0,21.2,150.0,7.25,NPK_15-15-15,245.5,28.4,542.0,47.5,1019.0
Vegetables,0.5,200.0,27.4,150.0,7.25,NPK_15-15-15,275.9,24.5,521.4,65.9,1111.2
Corn,0.5,180.0,30.7,150.0,7.12,NPK_15-15-15,269.3,25.7,512.0,58.6,1126.4
Corn,0.5,200.0,31.6,150.0,7.2,Ammonium Nitrate,334.2,25.2,427.6,68.2,1717.6
Vegetables,0.5,200.0,34.9,150.0,7.18,Organic,326.6,26.8,661.7,59.6,886.9
Vegetables,0.5,200.0,24.2,150.0,6.71,NPK_15-15-15,122.0,27.0,493.6,46.4,842.3
Rice,0.65,182.3,18.4,150.0,7.88,Urea,334.9,22.6,1085.1,67.5,1972.7
Corn,0.5,200.0,31.9,150.0,6.87,Ammonium Nitrate,268.3,26.2,554.8,55.7,1486.0
Corn,0.5,200.0,25.6,150.0,7.09,NPK_15-15-15,193.8,26.3,528.9,59.3,1037.0
Vegetables,0.59,120.7,16.8,150.0,7.93,NPK_15-15-15,216.9,23.6,602.4,50.0,932.0
Vegetables,1.09,200.0,10.7,150.0,4.67,NPK_15-15-15,227.1,27.5,2000.0,89.3,1152.0
Corn,0.5,114.1,13.3,150.0,7.14,Ammonium Nitrate,281.1,31.3,592.8,51.7,1523.5
Vegetables,0.5,189.0,16.3,150.0,7.5,Ammonium Nitrate,118.4,23.6,1126.5,72.9,1105.9
Corn,0.5,185.0,28.9,150.0,6.68,Urea,282.5,23.2,679.9,49.1,1273.9
Corn,0.5,144.0,18.4,150.0,8.0,Urea,223.6,27.5,564.7,62.2,1221.8
Vegetables,0.5,82.8,8.9,150.0,7.53,NPK_15-15-15,182.8,26.4,573.6,43.8,871.9
Corn,0.66,163.1,12.5,150.0,7.5,Urea,282.1,23.9,688.3,67.0,1362.1
Vegetables,0.98,193.3,11.0,124.7,5.48,NPK_15-15-15,179.0,29.2,2000.0,88.9,1108.9
Vegetables,0.5,190.0,33.7,150.0,7.25,NPK_15-15-15,241.6,27.6,541.5,54.5,1043.6
Soybeans,0.72,200.0,18.4,150.0,6.7,NPK_15-15-15,0.8,23.3,1109.1,71.8,557.5
Vegetables,0.51,200.0,34.9,150.0,6.97,Organic,153.8,24.6,560.4,59.4,746.4
Soybeans,0.5,200.0,20.4,150.0,7.31,None,0.0,25.2,727.3,64.4,482.3
Vegetables,0.66,157.7,12.3,150.0,6.63,Ammonium Nitrate,230.1,22.3,634.2,58.7,1236.3
Corn,0.5,200.0,30.1,150.0,7.01,Urea,424.4,22.3,647.1,66.1,1719.3
Corn,0.5,75.0,31.0,78.0,7.4,Urea,324.8,27.3,660.6,66.9,1486.0
Corn,0.5,183.0,21.0,150.0,7.93,NPK_15-15-15,348.2,28.2,691.2,64.1,1329.5
Corn,0.5,134.7,16.2,150.0,7.85,Urea,180.6,29.6,580.3,55.7,1151.1
Vegetables,0.78,200.0,8.4,145.6,5.83,Ammonium Nitrate,204.2,27.6,2000.0,79.9,1387.7
Rice,0.5,135.5,28.5,150.0,7.27,Urea,211.0,25.4,669.7,67.8,1679.1
Soybeans,0.5,200.0,30.1,150.0,7.21,Organic,36.7,25.9,418.0,62.9,472.5
Corn,0.55,200.0,31.9,150.0,7.21,Urea,404.3,24.3,604.7,57.1,1611.2
Corn,0.52,200.0,30.1,150.0,7.13,Urea,240.4,24.6,470.6,48.0,1261.5
Rice,1.41,200.0,9.7,150.0,5.04,Urea,318.5,26.6,2000.0,86.1,1970.0
Vegetables,0.5,195.0,23.6,150.0,6.69,NPK_15-15-15,215.9,27.5,726.0,68.0,1039.9
Vegetables,1.26,200.0,8.1,117.8,4.93,NPK_15-15-15,262.7,24.9,2000.0,87.9,1169.0
Rice,0.83,200.0,9.1,138.6,5.72,NPK_15-15-15,421.3,27.9,2000.0,82.2,1927.2
Rice,0.5,149.2,20.3,150.0,8.11,None,0.0,28.4,924.2,53.1,1216.3
Corn,0.5,185.0,25.9,150.0,6.92,Urea,193.9,26.0,616.6,64.7,1218.8
Vegetables,0.5,200.0,27.4,150.0,7.13,Organic,209.6,25.8,628.5,60.6,791.9
Rice,0.61,85.3,12.5,150.0,6.33,NPK_15-15-15,430.3,23.7,607.9,72.0,1781.4
Corn,0.5,116.0,15.4,150.0,8.3,Urea,225.7,25.8,667.2,44.8,1240.1
Vegetables,0.5,200.0,34.6,150.0,7.01,NPK_15-15-15,101.3,24.6,576.6,51.9,827.0
Corn,0.57,200.0,36.7,150.0,7.04,Ammonium Nitrate,268.2,24.1,542.8,60.8,1457.0
Wheat,0.5,94.1,18.9,150.0,8.15,Ammonium Nitrate,288.3,28.9,507.1,42.7,1444.5
Vegetables,0.54,200.0,23.6,150.0,7.11,NPK_15-15-15,154.3,25.1,493.1,60.2,956.0
Rice,0.5,141.6,22.7,150.0,8.05,Urea,391.2,29.7,566.3,45.8,2056.7
Rice,0.5,189.9,23.0,150.0,7.17,Urea,419.6,23.1,774.0,62.0,2183.2
Vegetables,0.61,162.2,10.7,150.0,7.7,Ammonium Nitrate,168.3,25.4,771.6,56.3,1181.3
Vegetables,2.21,3.0,136.0,205.0,6.334771461,Ammonium Nitrate,111.3,17.5862944,71.40654520000002,80.84806564,665.7
Corn,0.5,141.4,16.0,150.0,7.75,Urea,245.6,28.6,617.3,57.2,1267.5
Vegetables,0.5,185.0,31.3,150.0,7.09,NPK_15-15-15,317.2,25.6,492.2,50.0,1119.5
Rice,0.5,133.5,11.4,150.0,8.13,Urea,202.4,33.1,784.0,56.1,1695.8
Vegetables,0.5,200.0,30.4,150.0,7.42,Organic,246.1,25.3,658.6,50.8,750.1
Vegetables,0.5,158.8,19.6,150.0,6.69,Ammonium Nitrate,183.8,23.7,562.2,57.1,1121.9
Corn,0.5,150.0,31.9,150.0,7.18,Urea,192.2,27.4,613.7,48.1,1112.2
Vegetables,0.5,195.0,21.5,150.0,7.21,NPK_15-15-15,308.9,24.4,525.7,64.9,1198.8
Soybeans,0.5,185.0,31.9,150.0,6.98,Ammonium Nitrate,13.1,26.9,612.3,54.5,530.5
Rice,0.5,200.0,20.6,150.0,7.72,Urea,345.2,24.1,1087.4,57.2,2007.5
Vegetables,0.5,153.0,22.0,67.0,7.76,Ammonium Nitrate,117.5,24.3,559.1,53.3,984.6
Vegetables,2.54,6.0,140.0,205.0,6.313085601,Organic,115.9,17.66558428,69.8671263,82.92903419,290.8
Vegetables,0.5,148.4,10.7,150.0,6.4,Organic,267.5,25.6,572.4,72.4,775.1
Soybeans,0.5,200.0,21.8,150.0,6.53,NPK_15-15-15,54.9,27.9,572.4,53.7,566.6
Soybeans,0.5,172.2,25.8,150.0,7.4,None,0.0,25.7,935.0,63.8,517.0
Wheat,0.61,142.0,21.7,150.0,7.37,Ammonium Nitrate,246.1,25.6,772.4,54.8,1287.3
Corn,0.5,200.0,5.0,150.0,6.97,NPK_15-15-15,223.1,25.0,553.3,52.3,1055.7
Corn,0.5,104.9,10.3,150.0,8.26,Urea,188.8,29.5,641.3,43.2,1155.8
Rice,1.07,200.0,10.7,146.8,5.65,Urea,360.5,26.5,2000.0,82.5,2133.2
Soybeans,0.5,198.0,15.0,150.0,8.03,Organic,93.9,28.0,667.0,59.5,536.6
Corn,0.5,111.5,21.9,150.0,7.72,Organic,414.9,28.2,605.7,54.1,935.2
Soybeans,0.55,200.0,31.0,150.0,7.3,Organic,93.5,24.8,625.5,50.4,476.9
Rice,0.5,108.9,17.5,150.0,8.35,NPK_15-15-15,445.8,31.6,442.7,54.6,1862.2
Corn,0.5,73.0,23.0,45.0,7.39,Urea,340.9,25.0,640.0,55.4,1468.8
Wheat,0.5,129.4,14.5,150.0,8.09,Organic,242.6,26.5,576.8,46.6,731.2
Corn,0.5,165.0,30.1,150.0,7.17,Urea,396.9,28.0,483.5,53.5,1652.3
